BTC-Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Date,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Date,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,LTC-Date,LTC-Open,LTC-High,LTC-Low,LTC-Close,LTC-Adj Close,LTC-Volume,DOGE-up-DoD,BTC-up-DoD,DOGE-Win,BTC-Win
14/09/2017,3243.080078,3824.429932,2979.879883,3713.76001,3713.76001,1519153953,14/09/2017,223.139999,267.700012,200.75,259.570007,259.570007,601118554,14/09/2017,0.000953,0.00103,0.000669,0.000965,0.000965,292568,14/09/2017,45.200001,55.650002,33.380001,52,52,343835193,1,1,W,W
15/09/2017,3713.76001,3893.669922,3551.830078,3698.919922,3698.919922,627559216,15/09/2017,259.570007,272.429993,245.740005,254.490005,254.490005,213735353,15/09/2017,0.000965,0.00102,0.00081,0.000914,0.000914,223264,15/09/2017,52,57.34,50.540001,52.099998,52.099998,120177655,0,0,L,L
16/09/2017,3698.919922,3796.560059,3485.830078,3689.610107,3689.610107,351250484,16/09/2017,254.490005,265.779999,239.979996,258.399994,258.399994,129073620,16/09/2017,0.000914,0.000918,0.000786,0.000865,0.000865,402838,16/09/2017,52.099998,53.18,47.73,51,51,73060667,0,0,L,L
17/09/2017,3689.610107,4122.75,3689,4100.279785,4100.279785,586938661,17/09/2017,258.399994,300.690002,258.359985,297.529999,297.529999,316944028,17/09/2017,0.000865,0.00099,0.000865,0.00094,0.00094,98161,17/09/2017,51,57.490002,50.98,56.16,56.16,111381221,1,1,W,W
18/09/2017,4100.279785,4120.709961,3852.219971,3907.959961,3907.959961,488897829,18/09/2017,297.529999,299.910004,275.940002,283,283,211173075,18/09/2017,0.00094,0.001252,0.00084,0.000876,0.000876,56535,18/09/2017,56.16,56.700001,51.27,52.799999,52.799999,89515520,0,0,L,L
19/09/2017,3907.959961,4053.040039,3846.76001,3882.159912,3882.159912,342438072,19/09/2017,283,293.73999,277.720001,283.559998,283.559998,119360306,19/09/2017,0.000876,0.00097,0.000815,0.000838,0.000838,248422,19/09/2017,52.799999,54.369999,51.07,51.560001,51.560001,46361439,0,0,L,L
20/09/2017,3882.159912,3912.790039,3576.540039,3617.27002,3617.27002,543570164,20/09/2017,283.559998,287.130005,252.220001,257.769989,257.769989,213821119,20/09/2017,0.000838,0.000848,0.000717,0.000776,0.000776,445439,20/09/2017,51.560001,52.48,45.110001,46.459999,46.459999,100420510,0,0,L,L
21/09/2017,3617.27002,3753.51001,3505.810059,3600.830078,3600.830078,414612501,21/09/2017,257.769989,270.73999,254.279999,262.940002,262.940002,128332019,21/09/2017,0.000776,0.000793,0.00069,0.000774,0.000774,354421,21/09/2017,46.459999,49.029999,44.799999,47.669998,47.669998,76916515,0,0,L,L
22/09/2017,3600.830078,3813.389893,3563.179932,3788.02002,3788.02002,253370774,22/09/2017,262.940002,286.720001,259.579987,286.140015,286.140015,111790766,22/09/2017,0.000774,0.000965,0.000757,0.000944,0.000944,422903,22/09/2017,47.669998,50.009998,46.380001,49.290001,49.290001,44793106,1,1,W,W
23/09/2017,3788.02002,3790.889893,3633.879883,3667.52002,3667.52002,183852135,23/09/2017,286.140015,294.540009,276.25,282.600006,282.600006,129812958,23/09/2017,0.000944,0.00099,0.000854,0.00089,0.00089,435882,23/09/2017,49.290001,49.400002,47.18,47.5,47.5,29589565,0,0,L,L
24/09/2017,3667.52002,3971.5,3665.669922,3932.830078,3932.830078,386674961,24/09/2017,282.600006,297.01001,282.480011,294.890015,294.890015,125825077,24/09/2017,0.00089,0.001224,0.000881,0.001146,0.001146,138368,24/09/2017,47.5,53.16,47.470001,52.27,52.27,66087743,1,1,W,W
25/09/2017,3932.830078,3982.310059,3858.75,3892.699951,3892.699951,248481868,25/09/2017,294.890015,295.890015,287.01001,288.640015,288.640015,77729398,25/09/2017,0.001146,0.001201,0.001045,0.00115,0.00115,19807,25/09/2017,52.27,54.369999,51.419998,52.27,52.27,48431172,1,0,W,L
26/09/2017,3892.699951,4232.350098,3882.080078,4212.200195,4212.200195,480358673,26/09/2017,288.640015,312.640015,287.829987,309.970001,309.970001,155862803,26/09/2017,0.00115,0.001283,0.001123,0.001159,0.001159,50597,26/09/2017,52.27,57.389999,52.240002,56.900002,56.900002,75024623,1,1,W,W
27/09/2017,4212.200195,4274.640137,4112.879883,4195.649902,4195.649902,386909537,27/09/2017,309.970001,310.23999,298.179993,302.769989,302.769989,116142194,27/09/2017,0.001159,0.001239,0.001061,0.001109,0.001109,288195,27/09/2017,56.900002,57.16,54,54.91,54.91,64516773,0,0,L,L
28/09/2017,4195.649902,4237.509766,4030.370117,4172.790039,4172.790039,404599756,28/09/2017,302.769989,303.540009,279.790009,292.579987,292.579987,189289895,28/09/2017,0.001109,0.001121,0.000988,0.001089,0.001089,660008,28/09/2017,54.91,54.93,50.439999,52.799999,52.799999,64227763,0,0,L,L
29/09/2017,4172.790039,4383.27002,4164.25,4360.620117,4360.620117,290796939,29/09/2017,292.579987,305.910004,292.320007,302.769989,302.769989,82819424,29/09/2017,0.001089,0.001171,0.001084,0.001168,0.001168,437815,29/09/2017,52.799999,55.91,52.75,55.41,55.41,36860837,1,1,W,W
30/09/2017,4360.620117,4412.620117,4258.319824,4403.089844,4403.089844,262485153,30/09/2017,302.769989,304.790009,295.440002,303.950012,303.950012,66161942,30/09/2017,0.001168,0.001169,0.0009,0.001076,0.001076,614996,30/09/2017,55.41,55.549999,53.580002,54.799999,54.799999,30401267,0,1,L,W
1/10/2017,4403.089844,4477.379883,4364.669922,4401.319824,4401.319824,314621927,1/10/2017,303.950012,304.130005,293.339996,296.809998,296.809998,87144370,1/10/2017,0.001076,0.001112,0.001042,0.001051,0.001051,398464,1/10/2017,54.799999,54.970001,52.93,53.290001,53.290001,30684048,0,0,L,L
2/10/2017,4401.319824,4435.990234,4230.72998,4314.180176,4314.180176,353046057,2/10/2017,296.809998,299.920013,286.859985,291.809998,291.809998,88276884,2/10/2017,0.001051,0.001077,0.00099,0.001023,0.001023,528532,2/10/2017,53.290001,53.540001,51.34,52.150002,52.150002,30707803,0,0,L,L
3/10/2017,4314.180176,4355.290039,4183.569824,4218.660156,4218.660156,272424730,3/10/2017,291.809998,295.570007,288.559998,291.679993,291.679993,67580849,3/10/2017,0.001023,0.001098,0.001004,0.001014,0.001014,442771,3/10/2017,52.150002,52.98,50.529999,51.220001,51.220001,31053173,0,0,L,L
4/10/2017,4218.660156,4365.759766,4143.350098,4321.439941,4321.439941,271914958,4/10/2017,291.679993,297.470001,286.730011,294.98999,294.98999,59328523,4/10/2017,0.001014,0.001033,0.000958,0.001007,0.001007,299918,4/10/2017,51.220001,51.869999,50.169998,51.639999,51.639999,26593841,0,1,L,W
5/10/2017,4321.439941,4422.149902,4296.930176,4371.939941,4371.939941,269878225,5/10/2017,294.98999,309,293.75,308.329987,308.329987,80140194,5/10/2017,0.001007,0.001046,0.000979,0.001024,0.001024,359863,5/10/2017,51.639999,52.75,51.34,52.080002,52.080002,21668387,1,1,W,W
6/10/2017,4371.939941,4472.919922,4319.47998,4435.810059,4435.810059,176332039,6/10/2017,308.329987,314.119995,304.630005,311.26001,311.26001,83321062,6/10/2017,0.001024,0.001048,0.000999,0.001042,0.001042,149057,6/10/2017,52.080002,52.900002,51.610001,52.57,52.57,19001783,1,1,W,W
7/10/2017,4435.810059,4622.870117,4419.359863,4611.700195,4611.700195,323063950,7/10/2017,311.26001,313.519989,308.130005,309.48999,309.48999,67801593,7/10/2017,0.001042,0.001071,0.001028,0.00106,0.00106,20704,7/10/2017,52.57,54.790001,52.32,53.299999,53.299999,36217438,1,1,W,W
8/10/2017,4611.700195,4875.379883,4556.149902,4777.490234,4777.490234,518586828,8/10/2017,309.48999,310.140015,286.519989,296.950012,296.950012,140753204,8/10/2017,0.00106,0.00106,0.000961,0.000976,0.000976,195722,8/10/2017,53.299999,53.439999,48.119999,50.080002,50.080002,54786620,0,1,L,W
9/10/2017,4777.490234,4930,4722.810059,4763.359863,4763.359863,475717720,9/10/2017,296.950012,305.950012,292.279999,298.459991,298.459991,80475858,9/10/2017,0.000976,0.001027,0.000956,0.000999,0.000999,258548,9/10/2017,50.080002,51.630001,49.689999,50.580002,50.580002,31741909,1,0,W,L
10/10/2017,4763.359863,4874.890137,4718.600098,4824.200195,4824.200195,338533507,10/10/2017,298.459991,305.119995,297.179993,302.859985,302.859985,67246675,10/10/2017,0.000999,0.00105,0.000975,0.001036,0.001036,337112,10/10/2017,50.580002,51.049999,50.18,50.790001,50.790001,19957142,1,1,W,W
11/10/2017,4824.200195,5432.629883,4814.97998,5432.620117,5432.620117,848641969,11/10/2017,302.859985,308.769989,301.649994,302.890015,302.890015,130357482,11/10/2017,0.001036,0.001091,0.00103,0.001051,0.001051,362179,11/10/2017,50.790001,59.720001,50.73,59.720001,59.720001,121666559,1,1,W,W
12/10/2017,5432.620117,5852.779785,5391.970215,5637.259766,5637.259766,1211469140,12/10/2017,302.890015,347.700012,298.290009,336.829987,336.829987,325130767,12/10/2017,0.001051,0.001087,0.000984,0.00102,0.00102,431826,12/10/2017,59.720001,60.759998,55.110001,59.049999,59.049999,122355541,0,1,L,W
13/10/2017,5637.259766,5839.620117,5568.859863,5824.709961,5824.709961,434406119,13/10/2017,336.829987,347.140015,333.829987,338.809998,338.809998,118217861,13/10/2017,0.00102,0.001116,0.001009,0.001067,0.001067,358953,13/10/2017,59.049999,66.480003,58.34,63.939999,63.939999,111286807,1,1,W,W
14/10/2017,5824.709961,5862.689941,5448.220215,5688.140137,5688.140137,571166215,14/10/2017,338.809998,341.929993,318.350006,336.579987,336.579987,154046243,14/10/2017,0.001067,0.001099,0.00099,0.001079,0.001079,353153,14/10/2017,63.939999,69.949997,62.080002,65.57,65.57,136097133,1,0,W,L
15/10/2017,5677.350098,5795.330078,5576.100098,5759.330078,5759.330078,349154669,15/10/2017,336.579987,352.390015,332.899994,334.230011,334.230011,170532984,15/10/2017,0.00108,0.001169,0.00103,0.001152,0.001152,1549044,15/10/2017,65.580002,66.410004,62.279999,64.760002,64.760002,57750104,1,1,W,W
16/10/2017,5759.25,5773.319824,5521.089844,5598.580078,5598.580078,368658284,16/10/2017,334.230011,334.420013,310.570007,316.140015,316.140015,133468389,16/10/2017,0.001151,0.001155,0.001056,0.001066,0.001066,4556633,16/10/2017,64.760002,64.970001,58.5,59.189999,59.189999,62123185,0,0,L,L
17/10/2017,5598.580078,5601.299805,5114.870117,5575.830078,5575.830078,654722509,17/10/2017,316.140015,316.339996,287.950012,313.540009,313.540009,164595270,17/10/2017,0.001066,0.00109,0.000981,0.001055,0.001055,792803,17/10/2017,59.189999,61.889999,53.049999,60.549999,60.549999,98042683,0,0,L,L
18/10/2017,5576.709961,5737.410156,5517.620117,5698.649902,5698.649902,469774559,18/10/2017,313.540009,316.380005,304.630005,307.410004,307.410004,92233614,18/10/2017,0.001052,0.001079,0.001038,0.001069,0.001069,782803,18/10/2017,60.549999,61.389999,58.349998,59.68,59.68,59145290,1,1,W,W
19/10/2017,5698.620117,6075.319824,5611.390137,5993.109863,5993.109863,729487923,19/10/2017,307.410004,312.109985,301.859985,303.079987,303.079987,91295399,19/10/2017,0.001069,0.001083,0.00102,0.001037,0.001037,1174983,19/10/2017,59.68,62.169998,58.310001,60.09,60.09,55677469,0,1,L,W
20/10/2017,5993.109863,6187.200195,5874.540039,6006.649902,6006.649902,684989667,20/10/2017,303.079987,303.089996,290.920013,299.549988,299.549988,91321527,20/10/2017,0.00104,0.001055,0.000932,0.00098,0.00098,914133,20/10/2017,60.080002,60.360001,56.169998,58.09,58.09,47776832,0,1,L,W
21/10/2017,6006.649902,6070.560059,5722.97998,5982.859863,5982.859863,618893096,21/10/2017,299.549988,305.890015,290.690002,294.029999,294.029999,67955886,21/10/2017,0.00098,0.00106,0.00096,0.001016,0.001016,914720,21/10/2017,58.09,58.669998,55.73,56.509998,56.509998,30628993,1,0,W,L
22/10/2017,5982.859863,6048.97998,5644.220215,5903.609863,5903.609863,801148315,22/10/2017,294.029999,294.25,274.959991,285.269989,285.269989,121924456,22/10/2017,0.001013,0.001046,0.000966,0.00101,0.00101,612908,22/10/2017,56.52,56.57,51.919998,54.630001,54.630001,63386543,0,0,L,L
23/10/2017,5903.609863,5904.629883,5463.410156,5513.080078,5513.080078,811951129,23/10/2017,285.269989,311.230011,280.01001,296.5,296.5,165128705,23/10/2017,0.00101,0.001117,0.00095,0.00106,0.00106,285002,23/10/2017,54.630001,58.98,52.349998,55.560001,55.560001,69816687,1,0,W,L
24/10/2017,5513.080078,5747.959961,5375.640137,5734,5734,585738379,24/10/2017,296.5,300.359985,289.459991,296.350006,296.350006,72454123,24/10/2017,0.00106,0.0011,0.001001,0.001079,0.001079,109133,24/10/2017,55.560001,56.400002,53.52,56.189999,56.189999,36591936,1,1,W,W
25/10/2017,5734,5970.399902,5689.919922,5887.609863,5887.609863,547664553,25/10/2017,296.350006,299.369995,292.700012,295.540009,295.540009,47625722,25/10/2017,0.001079,0.001083,0.001019,0.00106,0.00106,150414,25/10/2017,56.189999,56.950001,54.900002,55.549999,55.549999,25040264,0,1,L,W
26/10/2017,5887.620117,5997.830078,5692.319824,5764.560059,5764.560059,488283724,26/10/2017,295.540009,298.899994,292.23999,296.359985,296.359985,45180916,26/10/2017,0.00106,0.00107,0.00102,0.001042,0.001042,302661,26/10/2017,55.549999,55.990002,54.689999,55.02,55.02,19515585,0,0,L,L
27/10/2017,5764.560059,5871.040039,5654.799805,5726.609863,5726.609863,305611140,27/10/2017,296.369995,297.049988,291.109985,293.350006,293.350006,41932396,27/10/2017,0.001042,0.001048,0.000991,0.001014,0.001014,88263,27/10/2017,55.02,55.790001,53.950001,54.220001,54.220001,16837184,0,0,L,L
28/10/2017,5726.609863,6295.430176,5679.370117,6147.52002,6147.52002,966990808,28/10/2017,293.329987,311.299988,292.059998,304.040009,304.040009,107293933,28/10/2017,0.001014,0.001182,0.001,0.001181,0.001181,129386,28/10/2017,54.220001,57.830002,53.860001,56.75,56.75,41624090,1,1,W,W
30/10/2017,6147.700195,6226.180176,6018.970215,6124.279785,6124.279785,481600502,30/10/2017,304.040009,311.940002,303.579987,306.799988,306.799988,57189166,30/10/2017,0.001181,0.001182,0.0011,0.00116,0.00116,182980,30/10/2017,56.75,58.66,55.810001,56.220001,56.220001,32778628,0,0,L,L
31/10/2017,6124.279785,6467.200195,6090.830078,6451.240234,6451.240234,637838767,31/10/2017,306.799988,310.859985,303.399994,303.640015,303.640015,65784953,31/10/2017,0.00116,0.001178,0.001066,0.00115,0.00115,455550,31/10/2017,56.220001,56.740002,55.490002,55.5,55.5,24119437,0,1,L,W
1/11/2017,6449.100098,6738.740234,6355,6737.779785,6737.779785,869798619,1/11/2017,303.630005,304.769989,288.5,289.420013,289.420013,121046164,1/11/2017,0.001147,0.00118,0.00109,0.001125,0.001125,380421,1/11/2017,55.5,55.619999,52.720001,52.830002,52.830002,34633306,0,1,L,W
2/11/2017,6737.779785,7339.910156,6737.77002,7024.810059,7024.810059,1663170039,2/11/2017,289.420013,293.029999,276.890015,284.920013,284.920013,200255173,2/11/2017,0.001125,0.00116,0.001045,0.00112,0.00112,490470,2/11/2017,52.82,54.900002,50.029999,54.189999,54.189999,68822709,0,1,L,W
3/11/2017,7024.810059,7445.620117,6938.930176,7152.120117,7152.120117,1120978013,3/11/2017,284.920013,307.140015,284.850006,304.51001,304.51001,144510264,3/11/2017,0.00112,0.001158,0.001091,0.001133,0.001133,465834,3/11/2017,54.189999,56.130001,53.790001,55.98,55.98,44375580,1,1,W,W
4/11/2017,7146.97998,7492.240234,6957.839844,7363.799805,7363.799805,773371754,4/11/2017,304.51001,304.649994,294.049988,300.040009,300.040009,82749431,4/11/2017,0.001133,0.001194,0.001107,0.001179,0.001179,459674,4/11/2017,55.98,56.119999,54.619999,54.830002,54.830002,23813377,1,1,W,W
5/11/2017,7363.799805,7599.439941,7284.330078,7389.549805,7389.549805,789287755,5/11/2017,300,300.649994,294.059998,296.230011,296.230011,63667315,5/11/2017,0.001179,0.001225,0.001151,0.001165,0.001165,447766,5/11/2017,54.84,55.450001,54.43,54.599998,54.599998,22789832,0,1,L,W
6/11/2017,7389.549805,7429.700195,6934.72998,6959.22998,6959.22998,1148125488,6/11/2017,296.220001,306.799988,292.26001,296.820007,296.820007,112601694,6/11/2017,0.001169,0.00121,0.001092,0.001143,0.001143,471334,6/11/2017,54.599998,55.790001,53.43,54.5,54.5,35930222,0,0,L,L
7/11/2017,6959.27002,7222.370117,6957.799805,7102.75,7102.75,716798409,7/11/2017,296.820007,303.76001,287.450012,291.839996,291.839996,155572238,7/11/2017,0.001143,0.00119,0.001136,0.001168,0.001168,416584,7/11/2017,54.5,63.490002,54.470001,60.52,60.52,117999766,1,1,W,W
8/11/2017,7102.22998,7869.100098,7026.970215,7444.359863,7444.359863,1632547465,8/11/2017,291.839996,319.200012,290.549988,307.350006,307.350006,245218193,8/11/2017,0.001169,0.001239,0.001132,0.001193,0.001193,868813,8/11/2017,60.52,64.07,59.59,62.380001,62.380001,119045612,1,1,W,W
9/11/2017,7444.359863,7457.120117,7040.830078,7129.589844,7129.589844,915963933,9/11/2017,307.350006,329.209991,305.839996,319.660004,319.660004,207473774,9/11/2017,0.001191,0.0014,0.001173,0.001385,0.001385,929272,9/11/2017,62.380001,66.900002,61.59,64.150002,64.150002,96467373,1,0,W,L
10/11/2017,7129.589844,7318.970215,6406.049805,6565.799805,6565.799805,1513421266,10/11/2017,319.670013,324.220001,288.959991,296.859985,296.859985,242321395,10/11/2017,0.001392,0.0014,0.00113,0.001158,0.001158,306339,10/11/2017,64.150002,65.75,56.02,58.990002,58.990002,112277387,0,0,L,L
11/11/2017,6565.799805,6821.5,6197.870117,6339.859863,6339.859863,878096915,11/11/2017,296.859985,320.049988,296.26001,314.230011,314.230011,163117794,11/11/2017,0.001158,0.00123,0.001125,0.001171,0.001171,387142,11/11/2017,59.07,63.77,58.639999,62.139999,62.139999,71691165,1,0,W,L
12/11/2017,6339.870117,6490.529785,5493.640137,5878.129883,5878.129883,1629165385,12/11/2017,314.230011,317.220001,297.480011,306.019989,306.019989,269198764,12/11/2017,0.001172,0.001172,0.001023,0.00106,0.00106,552327,12/11/2017,62.139999,62.259998,56.73,58.540001,58.540001,90545722,0,0,L,L
13/11/2017,5878.089844,6760.149902,5828.339844,6522.450195,6522.450195,1135256036,13/11/2017,306.019989,318.579987,305.350006,314.600006,314.600006,174789178,13/11/2017,0.00106,0.0012,0.001048,0.001161,0.001161,666866,13/11/2017,58.529999,61.84,58.07,61,61,63578216,1,1,W,W
14/11/2017,6522.450195,6728.589844,6419.180176,6597.060059,6597.060059,634604991,14/11/2017,314.600006,337.149994,314.450012,334.720001,334.720001,256426287,14/11/2017,0.001162,0.0012,0.001129,0.00117,0.00117,945004,14/11/2017,61,63.41,60.119999,62.130001,62.130001,57740143,1,1,W,W
15/11/2017,6597.060059,7330.060059,6596.939941,7283.220215,7283.220215,922959468,15/11/2017,334.720001,345.179993,324.880005,331.200012,331.200012,171713343,15/11/2017,0.001171,0.001326,0.00117,0.001295,0.001295,752383,15/11/2017,62.130001,76.099998,62.080002,63.16,63.16,62683272,1,1,W,W
16/11/2017,7283.02002,7964.640137,7119.169922,7853.680176,7853.680176,1010130763,16/11/2017,331.200012,334.850006,321.899994,330.320007,330.320007,157426941,16/11/2017,0.001295,0.001392,0.001266,0.00132,0.00132,784614,16/11/2017,63.150002,72.5,62.5,70.699997,70.699997,108893924,1,1,W,W
17/11/2017,7853.680176,8000.189941,7534.700195,7699.950195,7699.950195,917599923,17/11/2017,330.320007,334.549988,325.829987,331.720001,331.720001,124992568,17/11/2017,0.001353,0.001368,0.001208,0.001299,0.001299,779682,17/11/2017,70.699997,71.290001,65.330002,67.360001,67.360001,117701637,0,0,L,L
18/11/2017,7699.950195,7857.52002,7458.899902,7780.910156,7780.910156,571121111,18/11/2017,331.720001,349.459991,326.829987,346.649994,346.649994,141724984,18/11/2017,0.001298,0.001332,0.001255,0.00132,0.00132,511644,18/11/2017,67.360001,69.769997,65.410004,69.419998,69.419998,54642292,1,1,W,W
19/11/2017,7781.02002,8100.870117,7675.410156,8042.640137,8042.640137,541391321,19/11/2017,346.649994,371.320007,343.890015,354.600006,354.600006,225946121,19/11/2017,0.00132,0.001362,0.001302,0.001359,0.001359,16416,19/11/2017,69.419998,73.239998,68.470001,71.760002,71.760002,77870138,1,1,W,W
20/11/2017,8042.640137,8294.120117,7947.279785,8244.69043,8244.69043,617354329,20/11/2017,354.670013,372.820007,354.279999,367.709991,367.709991,167626773,20/11/2017,0.001362,0.0014,0.001283,0.001373,0.001373,523113,20/11/2017,71.760002,73.160004,70.900002,72.379997,72.379997,70492845,1,1,W,W
21/11/2017,8245.870117,8368.360352,7819.060059,8099.970215,8099.970215,938345413,21/11/2017,367.709991,372.869995,351.410004,360.519989,360.519989,251898109,21/11/2017,0.001373,0.001494,0.00128,0.001376,0.001376,950797,21/11/2017,72.379997,72.849998,68.089996,69.910004,69.910004,90392116,1,0,W,L
22/11/2017,8099.919922,8304.370117,8091.629883,8234.549805,8234.549805,539697375,22/11/2017,360.519989,381.609985,359.970001,380.839996,380.839996,164317320,22/11/2017,0.001376,0.002082,0.001356,0.001843,0.001843,1123133,22/11/2017,69.910004,72.040001,69.879997,72.029999,72.029999,48021169,1,1,W,W
23/11/2017,8234.5,8266.549805,8012.350098,8013.410156,8013.410156,555465146,23/11/2017,380.829987,424.920013,375.440002,406.570007,406.570007,414164352,23/11/2017,0.001837,0.002448,0.001642,0.001911,0.001911,925059,23/11/2017,72.029999,76.769997,70.739998,72.940002,72.940002,107737051,1,0,W,L
24/11/2017,8013.379883,8332.94043,7900.169922,8200.799805,8200.799805,595710405,24/11/2017,406.51001,478.380005,400.179993,470.429993,470.429993,394452948,24/11/2017,0.001905,0.002,0.001731,0.001899,0.001899,805838,24/11/2017,72.970001,77.610001,72.339996,77.540001,77.540001,82185081,0,1,L,W
25/11/2017,8203.450195,8761.980469,8153.700195,8754.69043,8754.69043,718483679,25/11/2017,470.399994,483.380005,457.410004,464.609985,464.609985,301212841,25/11/2017,0.001903,0.002079,0.00177,0.002074,0.002074,842618,25/11/2017,77.529999,89.470001,77.07,88.790001,88.790001,158025655,1,1,W,W
26/11/2017,8754.620117,9474.620117,8746.55957,9318.419922,9318.419922,782499976,26/11/2017,464.549988,471.5,451.119995,470.540009,470.540009,172973289,26/11/2017,0.002074,0.002147,0.001847,0.001954,0.001954,793432,26/11/2017,88.769997,88.769997,83.730003,86.239998,86.239998,79938117,0,1,L,W
27/11/2017,9318.419922,9733.610352,9316.839844,9733.200195,9733.200195,1025175619,27/11/2017,470.450012,489.429993,462.470001,475.23999,475.23999,319587125,27/11/2017,0.001956,0.002028,0.001851,0.001965,0.001965,1350868,27/11/2017,86.199997,93.110001,86.120003,90.989998,90.989998,142772956,1,1,W,W
28/11/2017,9732.629883,9969.580078,9638.200195,9906.040039,9906.040039,865328615,28/11/2017,475.200012,478.459991,459.910004,466.269989,466.269989,258005286,28/11/2017,0.001965,0.00236,0.001925,0.00236,0.00236,1356125,28/11/2017,90.989998,94.529999,89.529999,94.220001,94.220001,111647453,1,1,W,W
29/11/2017,9906.040039,11417.83984,8938.700195,9837.860352,9837.860352,2418792360,29/11/2017,466.23999,515.440002,409.350006,427.420013,427.420013,619578824,29/11/2017,0.00236,0.0027,0.001909,0.002044,0.002044,1609014,29/11/2017,94.220001,103.029999,78.120003,85.410004,85.410004,283266729,0,0,L,L
30/11/2017,9848.049805,10689.05957,9023.769531,9946.759766,9946.759766,1836210107,30/11/2017,427.299988,460.809998,396.140015,434.850006,434.850006,438013592,30/11/2017,0.002043,0.002408,0.001835,0.002053,0.002053,1066563,30/11/2017,85.400002,92.230003,76.949997,85.940002,85.940002,159892481,1,1,W,W
1/12/2017,9947.080078,10942.79981,9420.929688,10861.46973,10861.46973,1353669597,1/12/2017,435.309998,467.220001,416.769989,461.579987,461.579987,259931075,1/12/2017,0.002053,0.00224,0.001971,0.002127,0.002127,1206482,1/12/2017,85.940002,100.220001,81.110001,99.150002,99.150002,201759858,1,1,W,W
2/12/2017,10861.46973,11175.23047,10715.54981,10912.73047,10912.73047,950474241,2/12/2017,461.579987,471.390015,449.690002,457.959991,457.959991,214732551,2/12/2017,0.002127,0.002172,0.002041,0.002073,0.002073,974472,2/12/2017,99.150002,103.410004,97.519997,99.32,99.32,142658345,0,1,L,W
3/12/2017,10912.71973,11851.08984,10578.42969,11246.20996,11246.20996,1380012064,3/12/2017,457.959991,481.559998,445.570007,462.809998,462.809998,237918665,3/12/2017,0.002073,0.002339,0.001978,0.002186,0.002186,1445020,3/12/2017,99.32,106.769997,96.870003,100.699997,100.699997,138622765,1,1,W,W
4/12/2017,11244.2002,11624.62988,10917.80957,11623.91016,11623.91016,1057859226,4/12/2017,462.920013,472.160004,446.640015,466.929993,466.929993,189877684,4/12/2017,0.002186,0.00245,0.002131,0.002437,0.002437,1154358,4/12/2017,100.709999,103.949997,95.389999,103.870003,103.870003,107176440,1,1,W,W
5/12/2017,11624.37012,11901.87012,11486.12988,11667.12988,11667.12988,1048839303,5/12/2017,466.929993,467.839996,451.470001,453.959991,453.959991,227246572,5/12/2017,0.002439,0.00265,0.002394,0.002463,0.002463,1190202,5/12/2017,103.860001,103.910004,100.370003,100.489998,100.489998,92720782,1,1,W,W
6/12/2017,11667.12988,13843.2002,11661.75977,13749.57031,13749.57031,2437037791,6/12/2017,453.959991,456.869995,413.130005,422.480011,422.480011,470223347,6/12/2017,0.002467,0.0026,0.002202,0.002586,0.002586,1314874,6/12/2017,100.489998,103,95.110001,98.970001,98.970001,146319763,1,1,W,W
7/12/2017,13750.08984,16879.25977,13401.61035,16850.31055,16850.31055,4510225316,7/12/2017,422.390015,434.850006,404.160004,421.149994,421.149994,416652301,7/12/2017,0.002586,0.002778,0.00238,0.002666,0.002666,1354981,7/12/2017,98.940002,99.809998,86.93,96,96,165747903,1,1,W,W
8/12/2017,16867.98047,17294.84961,13906.09961,16047.61035,16047.61035,4546014731,8/12/2017,420.76001,461.100006,410.329987,451.73999,451.73999,479837604,8/12/2017,0.002666,0.00286,0.002304,0.002698,0.002698,1339184,8/12/2017,95.989998,136.399994,93.370003,125.239998,125.239998,473760093,1,0,W,L
9/12/2017,16048.17969,16313.17969,13151.46973,14843.41992,14843.41992,2699876215,9/12/2017,451.779999,507.359985,448.089996,472.859985,472.859985,522718280,9/12/2017,0.002692,0.00273,0.002221,0.002562,0.002562,1232285,9/12/2017,125.339996,179.539993,125.339996,155.979996,155.979996,853646807,0,0,L,L
10/12/2017,14839.98047,15783.2002,13031,15059.59961,15059.59961,2904037859,10/12/2017,472.309998,472.779999,428.299988,436.48999,436.48999,307733091,10/12/2017,0.002564,0.002686,0.002201,0.002524,0.002524,1205579,10/12/2017,155.979996,156.720001,130.389999,147.839996,147.839996,361899241,0,1,L,W
11/12/2017,15060.4502,17399.17969,15024.55957,16732.4707,16732.4707,2634267594,11/12/2017,436.540009,519.349976,436.01001,513.289978,513.289978,359245523,11/12/2017,0.002519,0.0028,0.002377,0.002646,0.002646,1141512,11/12/2017,147.460007,225.550003,146.970001,214.539993,214.539993,806672044,1,1,W,W
12/12/2017,16733.28906,17560.65039,16254.53027,17083.90039,17083.90039,2246138895,12/12/2017,513.359985,678.25,499.570007,656.52002,656.52002,997267993,12/12/2017,0.002646,0.003434,0.00258,0.003127,0.003127,1346969,12/12/2017,214.529999,401.76001,210.360001,328.519989,328.519989,1712426348,1,1,W,W
